5476;Oldrik;van der Aalst;1995-12-01;NED 
7672;Arthur;Luthardt;2002-06-02;GER 
7431;Markus;Månum;1998-05-30;NOR 
6273;Minato;Mabuchi;1992-06-28;JPN 
7301;Tomoru;Mabuchi;1995-03-30;JPN 
7625;Lucas;Mach;2004-08-13;GER 
6609;Jørgen;Madsen;1994-06-01;NOR 
5796;Jarkko;Määttä;1994-12-28;FIN 
7112;Kilian;Märkl;2000-04-10;GER 
7472;Andrei;Magdo;2001-04-18;ROU 
7326;Bartłomiej;Magdziak;1999-02-21;POL 
5808;Nathaniel;Mah;1995-09-08;CAN 
5926;Florian;Maier;1994-11-15;GER 
7663;Stanisław;Majerczyk;2003-10-30;POL 
6863;Daniel;Mąka;1997-01-06;POL 
6742;Maksim;Maksimoczkin;1999-12-09;RUS 
6194;Michaił;Maksimoczkin;1993-08-29;RUS 
7325;Matevz;Malovrh;1999-08-21;SLO 
7696;Mateusz;Małyjurek;2001-06-29;POL 
7426;Walentin;Małyszew;1997-07-15;RUS 
7145;Ludwig;Mannhardt;1999-12-23;GER 
7693;Aleksandr;Marczukow;2000-10-08;RUS 
7599;Domenico;Mariotti;2001-10-09;ITA 
7588;Thomas Åsen;Markeng;2000-06-18;NOR 
7427;Artiom;Markin;1996-09-07;RUS 
7425;Wiktor;Markin;1997-01-17;RUS 
7277;Joni;Markkanen;1998-01-06;FIN 
7042;Idar;Marø;1995-04-11;NOR 
5357;Wojciech;Marusarz;1993-05-28;POL 
7230;Jewhen;Marusjak;2000-03-16;UKR 
7620;Rok;Masle;2004-04-20;SLO 
7705;Nikołaj;Matawin;1997-01-24;RUS 
7727;Vojtech;Matejka;1999-02-17;CZE 
6518;Jaka;Matko;1998-05-15;SLO 
7552;Nathan;Mattoon;1998-09-22;USA 
6798;Nicholas;Mattoon;1995-08-04;USA 
2947;Jan;Matura;1980-01-29;CZE 
6305;Joshua;Maurer;1996-09-20;CAN 
7703;Leo;Maus;2003-10-16;GER 
6927;Axel;Mayländer;1998-08-02;GER 
6127;Dominik;Mayländer;1995-03-20;GER 
5263;Jan;Mayländer;1992-03-29;GER 
7435;Dmytro;Mazurczuk;1999-01-19;UKR 
7694;Maxi;Meierhofer;2002-02-10;AUT 
7117;Iwan;Miechonoszin;1997-04-26;RUS 
6640;Mario;Mendel;1996-09-25;AUT 
6667;Benedikt;Menz;1997-10-29;GER 
5864;Florian;Menz;1994-09-12;GER 
6907;Eetu;Meriläinen;1997-04-19;FIN 
4939;Mitja;Meznar;1988-06-30;SLO 
7075;Jan;Michalek;1996-05-22;CZE 
5301;Grzegorz;Miętus;1993-02-20;POL 
5302;Krzysztof;Miętus;1991-03-08;POL 
6743;Maksim;Migaczew;1997-08-10;RUS 
7539;Jan;Mihevc;1998-04-02;SLO 
6932;Ryota;Mikami;1996-08-26;JPN 
7103;Taira;Mikami;1998-03-05;JPN 
6872;Dawid;Minasjani;1992-07-14;GEO 
7018;Ewelin;Mitew;1998-05-05;BUL 
6630;Nicolae Sorin;Mitrofan;1999-03-26;ROU 
7497;Florian;Mitendorfer;1999-09-23;AUT 
7570;Shota;Miyazaki;1996-07-28;JPN 
7424;Aleksandr;Mizyrew;1995-10-18;RUS 
6806;Alexandru;Mocanita;1996-01-11;ROU 
7365;Jure;Mocnik;2002-01-25;SLO 
5841;Andraz;Modic;1996-10-23;SLO 
7592;Quirin;Modricker;2001-05-25;GER 
7715;Francisco;Mörth;1999-07-09;AUT 
7542;Zak;Mogel;2001-03-02;SLO 
6015;Lasse;Moilanen;1995-02-04;FIN 
7330;Florian;Molnar;2002-03-14;HUN 
6984;Kristof;Molnar;2000-11-06;HUN 
4724;Andrea;Morassi;1988-08-30;ITA 
7554;Shuta;Mori;1999-05-13;JPN 
6546;Marco;Moser;1997-12-31;SUI 
7097;Ersno;Mowsajew;1992-07-30;RUS 
6280;Christoph;Müller;1996-05-15;GER 
5750;Lukas;Müller;1992-03-14;AUT 
7108;Pascal;Müller;2001-07-17;SUI 
2399;Emil;Mulijukow;1986-01-06;RUS 
5788;Sabirżan;Muminow;1994-04-16;KAZ 
5185;Olli;Muotka;1988-07-14;FIN 
7102;Junto;Murakami;1997-07-17;JPN 
5326;Klemens;Murańka;1994-08-31;POL 
5378;Aleksiej;Murawickij;1992-07-19;BLR 
7278;Tuomo;Mutru;1999-05-28;FIN 
7432;Sverre Ås;Myhr;1998-04-07;NOR 
7433;Mats Bjerke;Myhren;1997-09-23;NOR 
6617;Nijaz;Nabiejew;1989-03-31;RUS 
7508;Kjell Andreas;Næsvold;1996-08-20;NOR 
7279;Leif Torbjørn;Næsvold;1998-03-05;NOR 
4291;Hideaki;Nagai;1983-09-05;JPN 
6368;Takehiro;Nagai;1986-10-25;JPN 
5026;Tomaz;Naglic;1989-07-18;SLO 
6392;Naoki;Nakamura;1996-09-19;JPN 
7468;Arkadij;Nałobin;1998-08-27;RUS 
6268;Takumi;Nara;1995-11-02;JPN 
6036;Michaił;Nazarow;1994-10-14;RUS 
7253;Ole Mathis;Nedrejord;1996-06-26;NOR 
7583;Iwan;Niechoroszew;2001-04-10;KAZ 
2927;Michael;Neumayer;1979-01-15;GER 
6925;Kristaps;Neżborts;1997-09-24;LAT 
7671;Philipp;Nickel;2001-10-13;GER 
7517;Lean;Niederberger;2003-01-08;SUI 
5360;Sami;Niemi;1991-02-16;FIN 
6973;Justin;Nietzel;1997-09-17;GER 
7305;Ren;Nikaido;2001-05-24;JPN 
6369;Pietro;Nilsson;1966-01-30;SWE 
6354;Shingo;Nishikata;1995-01-02;JPN 
7562;Kaito;Nishimori;1999-07-06;JPN 
7124;Roman;Nogin;1998-06-23;KAZ 
6258;Martti;Nomme;1993-08-07;EST 
5115;Carl;Nordin;1989-12-23;SWE 
7354;Eetu;Nousiainen;1997-04-29;FIN 
7533;Sebastian;Novak;2001-05-23;AUT 
6714;Noe;Obersteiner;2000-09-21;AUT 
6237;Luka;Oblak;1994-04-07;SLO 
7537;Rok;Oblak;2001-07-16;SLO 
6732;Jesper;Ødegård;1998-08-02;NOR 
6900;Einar Luras;Oftebro;1998-08-06;NOR 
6765;Yuya;Ogata;1997-09-14;JPN 
6106;Aljaz;Ogrinc;1995-12-20;SLO 
6410;Mihkel;Oja;1996-05-03;EST 
6428;Juho;Ojala;1995-03-17;FIN 
5959;Kyohei;Okada;1989-10-02;JPN 
4580;Harri;Olli;1985-01-15;FIN 
7007;Tomas;Ondrejka;1997-12-09;SVK 
7310;Kosuke;Osanai;1996-04-07;JPN 
5468;Stanisław;Oszepkow;1989-03-21;RUS 
7175;Aljaz;Osterc;1999-03-02;SLO 
6178;Mustafa;Ozstasyonar;1993-03-03;TUR 
6029;Andriej;Paczin;1991-03-18;RUS 
7050;Radu Mihai;Pacurar;2001-09-06;ROU 
7290;Zephirin;Pagnier;1999-05-17;FRA 
6618;Iwan;Panin;1987-07-22;RUS 
6920;Taavi;Pappel;1999-11-27;EST 
6336;Je-Un;Park;1993-03-11;KOR 
2171;Pius;Paschke;1990-05-20;GER 
6914;Stiepan;Pasicznyk;1998-01-09;UKR 
5774;Wiktor;Pasicznyk;1992-12-02;UKR 
7502;Blaz;Pavlic;1998-02-26;SLO 
7344;Dmitrij;Pawłow;1999-02-15;KAZ 
6845;Bor;Pavlovic;1998-06-27;SLO 
7485;Peder Nævestad;Pedersen;1995-02-07;NOR 
7067;Robin;Pedersen;1996-08-31;NOR 
6235;Kilian;Peier;1995-03-28;SUI 
7649;Lovro;Peitl;2004-08-29;SLO 
7710;Andrij;Pełyszok;2001-12-08;UKR 
7481;Janne;Perini;1999-05-11;SUI 
6193;Władysław;Persjancew;1992-10-25;RUS 
7607;David;Pesta;2004-08-14;CZE 
7701;Lojze;Petek;1997-09-08;SLO 
7285;Dominik;Peter;2001-05-30;SUI 
6849;Andriej;Pietuchow;1984-02-24;RUS 
7336;Tomasz;Pilch;2000-10-20;POL 
7676;Maxi;Pinsker;2002-02-10;AUT 
6560;Sorin Iulian;Pitea;1997-07-09;ROU 
5282;Luka;Plestenjak;1990-07-25;SLO 
7329;Benjamin;Podobnik;2000-12-05;SLO 
6157;Łukasz;Podżorski;1996-01-25;POL 
5109;Andraz;Pograjc;1991-09-26;SLO 
6333;Jeremy;Pointu;1997-11-12;FRA 
6724;Viktor;Polasek;1997-07-18;CZE 
7538;Miha;Poljanc;1998-03-10;SLO 
7035;Nico;Polychronidis;1989-11-08;GRE 
6855;Matthew;Polz;1997-02-14;CAN 
5465;Dmitrij;Ponomariew;1990-01-09;RUS 
5039;Manuel;Poppinger;1989-05-19;AUT 
5908;Tomas;Portyk;1996-04-06;CZE 
7544;Benjamin;Prestel;2000-03-19;GER 
6480;Cene;Prevc;1996-03-12;SLO 
7091;Domen;Prevc;1999-06-04;SLO 
5658;Peter;Prevc;1992-09-20;SLO 
5829;Ernest;Prislic;1993-09-30;SLO 
6038;Siergiej;Proszin;1991-04-26;RUS 
6908;Niko;Pulkkinen;1998-04-22;FIN 
5284;Matjaz;Pungertar;1990-08-14;SLO 
4914;Dmitrij;Pusienkow;1985-03-13;RUS 
6812;Siergiej;Pyżow;1996-09-26;RUS 
2177;Danny;Queck;1989-09-17;GER 
7092;Guillaume;Rabaut;1997-04-14;FRA 
7615;Stefano;Radovan;2003-04-26;ITA 
7349;Philipp;Raimund;2000-06-23;GER 
7456;Stefan;Rainer;1999-08-15;AUT 
7430;Jakob Tjåland;Randen;1996-09-21;NOR 
5975;Morten Øgar;Rastad;1988-04-29;NOR 
6476;Kristijan;Ravnik;1996-09-11;SLO 
7490;Daniel;Rehm;1999-06-25;GER 
6800;Rogan;Reid;1997-05-02;CAN 
6715;Janni;Reisenauer;1997-11-07;AUT 
7032;Konstantin;Reszetnikow;1997-02-26;RUS 
6585;Bjørn Iver;Restad;1993-11-12;NOR 
6969;Thomas;Retenegger;2000-02-05;AUT 
6543;Noelic;Revilliod Blanchard;1997-12-20;FRA 
6581;William;Rhoads;1995-06-08;USA 
7707;Lukas;Riedlsperger;1998-11-09;AUT 
6860;Harald-Johnas;Riiber;1995-04-08;NOR 
6531;Jarl Magnus;Riiber;1997-10-15;NOR 
7679;Sondre;Ringen;1996-10-09;NOR 
6583;Mathias;Ristad;1992-03-14;NOR 
7631;Florian;Ritzer;2003-06-01;AUT 
7532;Josef;Ritzer;2000-09-11;AUT 
7681;Luka;Robnik;2001-10-25;SLO 
6639;Thomas;Roch Dupland;1996-02-03;FRA 
4998;Siergiej;Rodionow;1986-02-14;RUS 
5869;Franz;Röder;1995-11-06;GER 
6584;Espen;Røe;1993-07-26;NOR 
6892;Urban;Rogelj;1998-03-14;SLO 
7138;Patrik;Rohr;1999-02-07;GER 
7684;Oliver;Roman;1996-10-18;GER 
7104;Kevin;Romang;1999-02-23;SUI 
5706;Aleksiej;Romaszow;1992-04-29;RUS 
6341;Sebastian;Rombach;1996-07-22;GER 
6692;Kevin;Rosenwirth;1999-10-03;ITA 
7155;Luca;Roth;2000-04-14;GER 
1931;Matthew;Rowley;1993-06-04;CAN 
6136;Arthur;Royer;1996-04-27;FRA 
6838;Adam;Ruda;1995-11-18;POL 
7276;Pyry;Ruikka;1998-01-04;FIN 
6878;Markus;Rupitsch;1997-11-08;AUT 
5700;Walerij;Rusakow;1988-12-31;RUS 
7518;Linus;Russi;2001-03-22;SUI 
7084;Eivind;Ruud;1994-07-06;NOR 
7698;Kenno;Ruukel;1997-12-25;EST 
7652;Radek;Rydl;2001-07-15;CZE 
7319;Petr;Sablatura;2001-07-03;CZE 
7126;Gleb;Safonow;2001-09-11;KAZ 
7483;Mats K.;Sagbakken;1999-12-18;NOR 
6813;Shota;Saito;1994-04-15;JPN 
7560;Yuuki;Saito;2000-01-29;JPN 
6088;Filip;Sakala;1996-05-21;CZE 
5521;Kento;Sakuyama;1990-07-03;JPN 
6525;Matevz;Samec;1997-08-20;SLO 
6035;Jurij;Samsonow;1995-07-03;RUS 
7722;Jonas-Sloth;Sandell;1995-02-12;NOR 
7549;Robert Stefan;Sandulescu;2003-09-25;ROU 
7646;Stas;Santelj;2003-04-19;SLO 
5764;Aleksandr;Sardyko;1990-05-08;RUS 
6871;Artur;Sarkisjani;1996-08-29;GEO 
6271;Hiroo;Sasaki;1990-10-03;JPN 
7006;Keiichi;Sato;1997-07-27;JPN 
6151;Yukiya;Sato;1995-06-19;JPN 
7250;Yusei;Sato;1999-12-15;JPN 
7323;Mathieu;Saugy;2002-04-30;SUI 
4683;Wesley;Savill;1989-08-22;CAN 
5702;Iwan;Sawwatiejew;1989-10-14;RUS 
4010;Takashi;Sawara;1984-05-14;JPN 
6738;Max;Schaale;1998-02-05;GER 
6589;Lukas;Schaffer;1995-08-03;AUT 
7714;Nikolai;Schallert;2000-03-29;AUT 
7110;Michael;Schicker;1999-12-02;GER 
5585;Markus;Schiffner;1992-06-05;AUT 
5040;Gregor;Schlierenzauer;1990-01-07;AUT 
6884;Maximilian;Schmalnauer;1998-08-27;AUT 
7196;Constantin;Schmid;1999-11-27;GER 
7385;Emanuel;Schmid;2003-02-05;GER 
7197;Julian;Schmid;1999-09-01;GER 
7611;Fabian;Schmidt;2001-03-21;GER 
7667;Nick;Schönfeld;2004-06-07;GER 
6652;Johannes;Schubert;1997-04-04;GER 
7628;Pepe;Schula;2003-04-28;GER 
6009;Andreas;Schuler;1995-12-30;SUI 
6763;Yannick;Schuler;1999-09-16;GER 
6737;Richard;Schultheiss;1998-04-05;GER 
6710;Mika;Schwann;1999-07-30;AUT 
7390;Andreas;Schwarz;2001-06-21;GER 
7384;Sebastian;Schwarz;2003-08-13;GER 
7361;Dominik;Schwei;2000-06-13;AUT 
7210;Fabian;Seidl;1997-06-23;GER 
6571;Masaki;Seino;1996-04-07;JPN 
7318;Radek;Selcer;2001-08-10;CZE 
6928;Adrian;Sell;1998-04-28;GER 
6722;Urban;Seme;1997-05-03;SLO 
5626;Anze;Semenic;1993-08-01;SLO 
7638;Ethan;Senoner;2004-12-03;ITA 
6759;Joy;Senoner;1997-08-21;ITA 
7464;Maksim;Siergiejew;1999-06-16;RUS 
4953;Witalij;Szachturin;1986-04-09;RUS 
6745;Iwan;Szarutin;1997-01-04;RUS 
7316;Wasyl;Szejnow;1998-07-09;BUL 
5962;Aguri;Shimizu;1992-03-09;JPN 
7302;Kengo;Shimizu;1998-12-31;JPN 
5963;Reruhi;Shimizu;1993-12-04;JPN 
6654;Makito;Shiojima;1995-07-26;JPN 
7569;Arata;Shiratori;1994-08-15;JPN 
6509;Anton;Szirokow;1994-03-12;RUS 
7132;Wadim;Szyszkin;1995-11-02;RUS 
6870;George;Szubitidze;1997-08-17;GEO 
6494;Siergiej;Szułajew;1996-06-18;RUS 
7709;Oleksandr;Szumbareć;2001-09-17;UKR 
6510;Aleksander;Szuwałow;1992-11-30;RUS 
6729;Jeong-Heon;Si;1994-05-19;KOR 
6553;David;Siegel;1996-08-28;GER 
6752;Jonathan;Siegel;1998-07-04;GER 
7651;Jakub;Sikola;2001-10-05;CZE 
4550;Aleksiej;Siłajew;1984-01-04;RUS 
6683;Zak;Silih;1995-11-07;SLO 
6516;Jernej;Silvester;1997-02-26;SLO 
7017;Krasimir;Simitczijski;2000-07-26;BUL 
5506;Tobias;Simon;1992-08-15;GER 
6138;Daniel;Simow;1996-10-28;BUL 
3104;Jure;Sinkovec;1985-07-03;SLO 
6508;Andriej;Sincow;1991-10-24;RUS 
6312;Philipp;Sjøen;1995-12-24;NOR 
7033;Władysław;Skacziłow;1997-09-08;RUS 
6263;Ole Andreas;Skatvedt;1965-03-15;NOR 
6401;Stian Andre;Skinnes;1991-08-19;NOR 
7241;Damian;Skupień;1999-09-21;POL 
7713;Hunter;Smith;2001-03-30;USA 
6030;Aleksandr;Smoła;1990-06-06;RUS 
6844;Sigurd Nymøn;Søberg;1994-08-31;NOR 
6533;Jonas Gropen;Søgard;1996-07-31;NOR 
5896;Sindre-Ure;Søtvik;1992-10-25;NOR 
6492;Konstantin;Sokolenko;1987-11-09;KAZ 
7484;Christian Røste;Solberg;1999-09-26;NOR 
6989;Mihai Andrei;Solcan;1999-12-11;ROU 
6037;Konstantin;Sołomiennikow;1992-09-10;RUS 
7609;Tristan;Sommerfeldt;2004-12-16;GER 
7527;Martin Røise;Sommerstad;1998-08-22;NOR 
7716;Mihai Rares;Soos;1999-11-08;ROU 
6801;Matthew;Soukup;1997-08-31;CAN 
7689;Simon;Spiewok;2002-01-12;GER 
5420;Dmitrij;Sporynin;1989-06-01;RUS 
6807;Mihnea Alexandru;Spulber;2000-12-11;ROU 
7288;Naim;Stanfel;1999-08-24;AUT 
7699;Mateusz;Staszel;1998-07-12;POL 
7655;Łukasz;Stawowy;2000-02-07;POL 
7626;Simon;Steinbeisser;2003-04-15;GER 
6788;Maximilian;Steiner;1996-05-04;AUT 
6698;Andrzej;Stękała;1995-06-30;POL 
6895;Matija;Stemberger;1997-01-01;SLO 
6534;Kristian;Stensgard;1996-06-23;NOR 
5174;Andreas;Stjernen;1988-07-30;NOR 
4321;Kamil;Stoch;1987-05-25;POL 
7590;Stosel;Kacper;2001-01-07;POL 
6899;Knut Jokerud;Strand;1996-08-06;NOR 
6329;Patrick;Streitler;1995-04-17;AUT 
5705;Władimir;Strigas;1990-07-27;RUS 
7516;Peder Skjåret;Strømhaug;1998-02-13;NOR 
6496;Roman;Stromkow;1993-07-29;RUS 
6293;Gasper;Stupar;1994-05-11;SLO 
6414;Vojtech;Stursa;1995-08-03;CZE 
6284;Masashi;Sugimoto;1993-07-21;JPN 
6656;Shintaro;Sugimoto;1995-08-07;JPN 
6960;Artur;Sułtangułow;1997-03-07;RUS 
7630;Cameron;Summerton;2002-03-23;USA 
7118;Are;Sumstad;1996-12-21;NOR 
5629;Urban;Susnik;1994-03-31;SLO 
7328;Damjan;Suzic;2001-02-24;SLO 
5522;Sho;Suzuki;1990-04-20;JPN 
5761;Maksim Aleksandrowicz;Swiatow;1991-02-19;RUS 
7115;Patrick;Svinger;2001-05-05;GER 
6977;Robert;Szymeczek;1999-01-23;CZE 
5311;Saso;Tadic;1988-01-02;SLO 
6255;Frans;Tähkävuori;1992-01-01;FIN 
6224;Riku;Tähkävuori;1991-01-04;FIN 
7462;Hideto;Takahasi;1996-01-09;JPN 
6154;Kenta;Takehana;1992-07-02;JPN 
4367;Taku;Takeuchi;1987-05-20;JPN 
6098;Daniel Andre;Tande;1994-01-24;NOR 
7284;Wendelin;Tannheimer;1999-11-25;GER 
7582;Nikita;Tarikow;2002-10-23;KAZ 
6894;Rok;Tarman;1997-01-01;SLO 
6561;Robert Valentin;Tatu;1996-07-03;ROU 
4646;Jurij;Tepes;1989-02-14;SLO 
6861;Roman;Terechin;1995-04-04;RUS 
5630;Jaka;Tesovnik;1992-12-29;SLO 
7036;Aleksandr;Tygin;1997-08-13;RUS 
7086;Rusłan;Titow;1994-03-04;RUS 
7343;Siergiej;Tkaczenko;1999-06-08;KAZ 
2530;Shohei;Tochimoto;1989-12-21;JPN 
6327;Elias;Tollinger;1995-03-25;AUT 
5631;Ziga;Tomazin;1992-04-18;SLO 
6321;Kodai;Tomii;1990-05-20;JPN 
7218;Lewan;Tonojani;1992-06-29;GEO 
7591;Marcin;Topór;2001-03-04;POL 
7540;Nejc;Toporis;2000-09-24;SLO 
6559;Eduard;Torok;1997-05-02;ROU 
6888;Hugo;Toux;1998-07-09;FRA 
7648;Taras;Tratnik;2003-03-18;SLO 
5760;Roman Siergiejewicz;Trofimow;1989-11-19;RUS 
7653;Wojciech;Troszok;2004-11-24;POL 
4612;Aleksandr;Cchałcew;1985-01-01;RUS 
4948;Maksim;Cubina;1978-02-12;RUS 
5671;Remus;Tudor;1993-03-17;ROU 
6499;Władimir;Turiłow;1993-07-22;RUS 
5856;Alen;Turjak;1992-06-03;SLO 
7586;Nurszat;Tursunżanow;2003-02-08;KAZ 
6992;Paweł;Twardosz;1998-03-11;POL 
7127;Islam;Tyrdibakjew;2001-01-01;KAZ 
6653;Takuma;Uehara;1995-07-05;JPN 
6965;Aaron;Uhrmann;1999-01-27;GER 
7593;Moritz;Ulbricht;2002-08-14;GER 
5421;Jegor;Ulitin;1990-07-20;RUS 
7398;Robin;Ulm;2003-01-18;AUT 
4333;Rok;Urbanc;1985-02-28;SLO 
6990;Tymoteusz;Urbaś;1996-08-15;POL 
6031;Jegor;Usaczew;1991-08-07;RUS 
5464;Aleksandr;Uszakow;1989-07-16;RUS 
7063;Majrbek;Ustarchanow;1985-04-04;RUS 
6687;Artiom;Utiew;1993-05-26;RUS 
6995;Elias;Vänskä;1996-07-20;FIN 
6622;Ildar;Walitow;1994-04-25;RUS 
6000;Osi-Pekka;Valta;1991-11-22;FIN 
7185;Noah;Valtiner;1999-05-10;AUT 
6883;Tomas;Vancura;1996-09-10;CZE 
6792;Edouard;Vanini;1994-10-10;FRA 
5782;Daniele;Varesco;1995-07-25;ITA 
7229;Andrij;Waskuł;1999-04-01;UKR 
2813;Dimitrij;Wasiljew;1979-12-26;RUS 
7410;Petr;Vaverka;2003-06-20;CZE 
7080;Rishi;Vellupillai;1997-01-08;NOR 
5987;Rune;Velta;1989-07-19;NOR 
6511;Denis;Wiesełow;1991-02-03;RUS 
7535;Matija;Vidic;2000-08-30;SLO 
7419;Simon;Viehhauser;2001-05-13;AUT 
6982;Fredrik;Villumstad;1999-03-21;NOR 
7339;Markuss;Vinogradovs;2002-05-27;LAT 
7355;Juho;Virrantalo;1997-01-16;FIN 
6964;Markus;Virrantalo;2000-02-09;FIN 
7447;Patrik;Vitez;1998-06-14;SLO 
5893;Aljaz;Vodan;1995-04-10;SLO 
6074;Witalij;Woina;1991-08-11;RUS 
6730;Luca;von Grünigen;1997-12-03;SUI 
5107;Aleksiej;Wostrecow;1987-04-08;RUS 
7541;Filip;Vranc;2001-06-18;SLO 
7176;Vid;Vrhovnik;1999-07-12;SLO 
7475;Marcel;Vyvial;1999-05-30;CZE 
6702;Julian;Wackernell;2000-01-21;AUT 
6785;Tomokatsu;Wada;1996-06-25;JPN 
6065;Lukas;Wagner;1995-03-07;GER 
7157;Marco;Wahl;1999-08-30;GER 
7531;Lukas;Wakolbinger;2001-10-02;AUT 
6187;Brian;Wallace;1993-07-03;USA 
7503;Bingrong;Wang;1995-10-04;CHN 
5890;Niklas;Wangler;1993-03-21;GER 
4226;Andreas;Wank;1988-02-18;GER 
7658;Yanick;Wasser;2004-05-27;SUI 
5523;Hiroaki;Watanabe;1991-09-18;JPN 
6149;Rikuta;Watanabe;1995-07-09;JPN 
5968;Tomoya;Watanabe;1995-02-03;JPN 
2852;Yuta;Watase;1982-08-08;JPN 
6889;Cedrik;Weigel;1998-12-15;GER 
7022;Justin;Weigel;1999-05-05;GER 
7232;Lennart;Weigel;2000-05-29;GER 
6696;Andreas;Wellinger;1995-08-28;GER 
5273;Daniel;Wenig;1991-08-12;GER 
7259;Oscar;Westerheim;1996-01-03;NOR 
6958;Jack;White;2001-12-15;FRA 
7736;Matthew;White;2001-03-29;USA 
7377;Ingo;Wibmer;1998-05-14;AUT 
7624;Beat;Wiedemann;2004-05-19;GER 
7178;Julian;Wienerroither;1999-07-05;AUT 
7136;Jona;Willimowski;2000-11-10;GER 
6753;Paul;Winter;1997-10-05;GER 
7712;Jodok;Wohlgennant;1998-08-17;AUT 
5519;Ulrich;Wohlgennant;1994-08-01;AUT 
6165;Jakub;Wolny;1995-05-15;POL 
5721;Chenhui;Xing;1989-01-17;CHN 
5701;Jewgienij;Jaczewskij;1989-01-04;RUS 
6719;Igor;Jakibjuk;1995-01-02;UKR 
2919;Hiroki;Yamada;1982-05-19;JPN 
6935;Katsuki;Yamada;1993-12-29;JPN 
5248;Shohei;Yamada;1989-05-29;JPN 
5524;Yuya;Yamada;1990-07-05;JPN 
7304;Taro;Yamakawa;1998-09-17;JPN 
7208;Min-Gi;Yeo;2001-12-05;KOR 
7206;Soo-Hyeon;Yim;2000-07-23;KOR 
6655;Naoya;Yokokawa;1995-05-08;JPN 
5792;Ryota;Yokokawa;1992-03-05;JPN 
7160;Artiom;Judin;2001-01-29;RUS 
7563;Kosuke;Yukita;1998-12-25;JPN 
6114;Faik;Yuksel;1995-02-10;TUR 
6464;Kodai;Yuze;1994-07-31;JPN 
5469;Michaił;Zabiegałow;1993-04-15;RUS 
5132;Rozle;Zagar;1989-09-17;SLO 
7147;Timi;Zajc;2000-04-26;SLO 
7614;Andrea Alfredo;Zambelli;2004-06-07;ITA 
5745;Andrzej;Zapotoczny;1991-10-16;POL 
6040;Ramił;Zarifullin;1991-11-06;RUS 
5463;Andrzej;Zarycki;1989-08-22;POL 
7106;Robin;Zaugg;2000-01-26;SUI 
6296;David;Zauner;1985-04-09;AUT 
7451;Iwan;Zielenczuk;1999-06-04;UKR 
6538;Daniel;Zelger;1996-01-25;SUI 
7199;David;Zemek;1999-09-20;CZE 
4599;Marat;Żaparow;1985-08-25;KAZ 
3787;Radik;Żaparow;1984-02-29;KAZ 
4011;Dimirij;Żucziczin;1980-11-28;RUS 
7617;Raffael;Zimmermann;2003-08-17;AUT 
5429;Jan;Ziobro;1991-06-24;POL 
7721;Stefan;Zitz;2000-02-20;AUT 
5494;Aleksander;Zniszczoł;1994-03-08;POL 
6658;Martin;Zografski;1998-09-03;BUL 
5168;Władimir;Zografski;1993-07-14;BUL 
6695;Johnny;Zozzoli;2000-05-09;ITA 
7060;Kirył;Zubow;2001-05-23;RUS 
4972;Miran;Zupancic;1989-11-11;SLO 
4325;Piotr;Żyła;1987-01-16;POL 
7121;Siergiej;Żyrjanow;2000-02-08;KAZ 
